"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"202597_at"	2.88003941156447e-09	1.52759292062862e-12	-19.8920272703729	18.6665020413504	-5.870838370842	"IRF6"	"interferon regulatory factor 6"
"235075_at"	2.99963291603945e-09	1.69431177600064e-12	-19.7560953335847	18.576202949366	-7.60758325045063	"DSG3"	"desmoglein 3"
"223594_at"	2.99963291603945e-09	1.75453558908878e-12	-19.7104546390567	18.5457075115838	-4.58342869030603	"TMEM117"	"transmembrane protein 117"
"213992_at"	2.99963291603945e-09	1.77566495534548e-12	-19.6948346459678	18.5352503109257	-4.91700316465014	"COL4A6"	"collagen type IV alpha 6 chain"
"204990_s_at"	2.99963291603945e-09	1.81047802888526e-12	-19.6695242685183	18.518283393597	-4.9983318987519	"ITGB4"	"integrin subunit beta 4"
"219121_s_at"	3.29086329133892e-09	2.04644447929626e-12	-19.510511502436	18.4110555828238	-8.30623984730093	"ESRP1"	"epithelial splicing regulatory protein 1"
"210797_s_at"	4.4612299420694e-09	2.85583992633615e-12	19.0839575517464	18.1179252617614	4.51510045536824	"OASL"	"2'-5'-oligoadenylate synthetase like"
"206801_at"	4.81117463624194e-09	3.25409060428152e-12	18.9192250779843	18.0025319253474	6.67841467554819	"NPPB"	"natriuretic peptide B"
"202833_s_at"	4.81117463624194e-09	3.25584749046094e-12	-18.9185467083413	18.002054169917	-7.78352488950999	"SERPINA1"	"serpin family A member 1"
"218677_at"	4.88435038761348e-09	3.47436617450067e-12	-18.8370683599197	17.9445172911195	-5.44987036977734	"S100A14"	"S100 calcium binding protein A14"
"202489_s_at"	4.88435038761348e-09	3.54189118648366e-12	-18.8129868525191	17.9274531463962	-6.76235763405591	"FXYD3"	"FXYD domain containing ion transport regulator 3"
"213711_at"	4.88435038761348e-09	3.57337019669939e-12	-18.8019264481719	17.9196067413764	-7.00348506248544	"KRT81"	"keratin 81"
"210059_s_at"	5.04658710973362e-09	3.78436344762832e-12	-18.7303611351902	17.8686998409838	-6.23445891699072	"MAPK13"	"mitogen-activated protein kinase 13"
"218186_at"	5.73532148095243e-09	4.43344968806579e-12	-18.5341833215825	17.7279204699894	-7.02467320861876	"RAB25"	"RAB25, member RAS oncogene family"
"205239_at"	5.73532148095243e-09	4.51063234898865e-12	-18.5129086770949	17.7125441708986	-6.14486029627225	"AREG"	"amphiregulin"
"238029_s_at"	6.20918018325326e-09	4.996871112266e-12	-18.3871771361369	17.6212299127321	-7.391741211378	"SLC16A14"	"solute carrier family 16 member 14"
"235670_at"	6.24911141307811e-09	5.14330157454989e-12	18.3518459728741	17.5954335034197	3.9284494895326	"STX11"	"syntaxin 11"
"205660_at"	6.70018478002488e-09	5.63710104949509e-12	18.2401173111166	17.5134589956146	5.09200270423951	"OASL"	"2'-5'-oligoadenylate synthetase like"
"1552496_a_at"	6.78744649548616e-09	5.83465908162505e-12	-18.1982975424571	17.4826197666814	-5.62417554835661	"COBL"	"cordon-bleu WH2 repeat protein"
"226611_s_at"	7.43319042616938e-09	6.55746674182885e-12	18.0571598432993	17.3779059243808	3.30551180932539	"CENPV"	"centromere protein V"
"205455_at"	7.43319042616938e-09	6.66166128728486e-12	-18.0381854015035	17.3637531814376	-4.47917049048	"MST1R"	"macrophage stimulating 1 receptor"
"219355_at"	8.29794198783567e-09	7.58842431443592e-12	-17.8821035739381	17.246652272632	-6.68888499983667	"CXorf57"	"chromosome X open reading frame 57"
"205829_at"	8.71442845984841e-09	8.23292131229212e-12	-17.7850513934951	17.1732203517498	-4.29665698085445	"HSD17B1"	"hydroxysteroid 17-beta dehydrogenase 1"
"204105_s_at"	8.71442845984841e-09	8.28807096318459e-12	-17.7771240098534	17.1672012017569	-6.20344090613443	"NRCAM"	"neuronal cell adhesion molecule"
"37117_at"	9.78018210902479e-09	9.48056061780181e-12	-17.6181913370914	17.0458477805146	-3.50399502579707	"PRR5-ARHGAP8///ARHGAP8"	"PRR5-ARHGAP8 readthrough///Rho GTPase activating protein 8"
"219263_at"	1.01919529421241e-08	1.00661263625917e-11	-17.5477504325203	16.9916463065205	-7.47498278709236	"RNF128"	"ring finger protein 128, E3 ubiquitin protein ligase"
"209885_at"	1.02536593118063e-08	1.03146092757082e-11	-17.5191628219228	16.9695757819874	-6.50854405524793	"RHOD"	"ras homolog family member D"
"224650_at"	1.03390651454639e-08	1.05896231942566e-11	-17.4883624215218	16.9457492375645	-4.50929303349231	"MAL2"	"mal, T-cell differentiation protein 2 (gene/pseudogene)"
"200953_s_at"	1.08584488237722e-08	1.13201935611343e-11	-17.4104927100109	16.8852893599918	-7.22924211178328	"CCND2"	"cyclin D2"
"225846_at"	1.09834714177659e-08	1.16514191537343e-11	-17.3769277123053	16.8591303699897	-8.44648890376174	"ESRP1"	"epithelial splicing regulatory protein 1"
"1552797_s_at"	1.10724354804703e-08	1.19483071485642e-11	-17.34769151516	16.8362965628086	-4.68569616664918	"PROM2"	"prominin 2"
"1555935_s_at"	1.14221236049745e-08	1.2575499413634e-11	17.2883833937732	16.7898370456012	5.19573275199639	"HUNK"	"hormonally up-regulated Neu-associated kinase"
"49077_at"	1.14221236049745e-08	1.28880396191221e-11	17.2599899573608	16.7675285655085	2.80533916322212	"PPME1"	"protein phosphatase methylesterase 1"
"216973_s_at"	1.14221236049745e-08	1.29615751587895e-11	17.2534155738661	16.7623569952101	3.27407879424303	"HOXB7"	"homeobox B7"
"203304_at"	1.14221236049745e-08	1.32487980975855e-11	17.2281103392605	16.7424297175223	3.86543598770632	"BAMBI"	"BMP and activin membrane bound inhibitor"
"201952_at"	1.14221236049745e-08	1.33702041283653e-11	-17.2175885463203	16.7341339633785	-4.05176897809337	"ALCAM"	"activated leukocyte cell adhesion molecule"
"205595_at"	1.23497664263942e-08	1.46819353948902e-11	-17.1099712121625	16.6489428381744	-6.81040551412271	"DSG3"	"desmoglein 3"
"225728_at"	1.30540950281559e-08	1.57580296636175e-11	-17.029040971585	16.5844647279756	-4.89335186402597	"SORBS2"	"sorbin and SH3 domain containing 2"
"206858_s_at"	1.45295971082753e-08	1.78049018062084e-11	16.8901231438147	16.4729524918697	3.86870129877372	"HOXC6"	"homeobox C6"
"209656_s_at"	1.50186597869279e-08	1.86789001465221e-11	-16.8358924086018	16.4291315983594	-5.14498707055092	"TMEM47"	"transmembrane protein 47"
"205555_s_at"	1.51808695672205e-08	1.94572986484729e-11	16.7898125876843	16.3917686290325	5.03815916159015	"MSX2"	"msh homeobox 2"
"227655_at"	1.51808695672205e-08	1.94622694049441e-11	16.789524648604	16.3915347869582	3.93536377967952	"SNHG18"	"small nucleolar RNA host gene 18"
"226907_at"	1.51808695672205e-08	1.97136120580275e-11	-16.7750660018551	16.3797866288484	-6.22226755292227	"PPP1R14C"	"protein phosphatase 1 regulatory inhibitor subunit 14C"
"218963_s_at"	1.55884032970074e-08	2.05279384981168e-11	-16.7295297314692	16.3427103981155	-8.94773210233556	"KRT23"	"keratin 23"
"241014_at"	1.66465698671078e-08	2.22844296418198e-11	-16.6375089053356	16.2674300763718	-5.98448788270573	"FLG-AS1"	"FLG antisense RNA 1"
"212236_x_at"	1.66465698671078e-08	2.25303369028985e-11	-16.6252430377437	16.2573595038539	-5.07997198443415	"KRT17///JUP"	"keratin 17///junction plakoglobin"
"217841_s_at"	1.74450160124175e-08	2.39300631171707e-11	16.5580226647385	16.2020182561533	2.81798345751924	"PPME1"	"protein phosphatase methylesterase 1"
"221690_s_at"	1.7743307058996e-08	2.46637647276397e-11	-16.5244339023834	16.1742687858884	-6.16874729547124	"NLRP2"	"NLR family pyrin domain containing 2"
"202411_at"	1.78711659722764e-08	2.52718251257045e-11	16.4973902488195	16.1518796657873	5.08694044041713	"IFI27"	"interferon alpha inducible protein 27"
"205157_s_at"	1.78711659722764e-08	2.54952162018758e-11	-16.4876277842374	16.143787133671	-5.80074255674021	"KRT17///JUP"	"keratin 17///junction plakoglobin"
"203382_s_at"	1.80257188155885e-08	2.6273040690842e-11	-16.4543300809329	16.1161440107244	-4.40697111817201	"APOE"	"apolipoprotein E"
"201195_s_at"	1.80257188155885e-08	2.66872424343036e-11	-16.4370225489842	16.1017504055775	-3.71063006945447	"SLC7A5"	"solute carrier family 7 member 5"
"208257_x_at"	1.80257188155885e-08	2.67047686156867e-11	16.4362965063593	16.1011462231485	5.6718059054411	"PSG1"	"pregnancy specific beta-1-glycoprotein 1"
"238877_at"	1.86268509970994e-08	2.79360179563265e-11	-16.3865165314733	16.0596487307249	-6.39289640010293	"EYA4"	"EYA transcriptional coactivator and phosphatase 4"
"203408_s_at"	1.91481316448959e-08	2.9068037064954e-11	-16.3427596396757	16.0230535306677	-5.07002012777234	"SATB1"	"SATB homeobox 1"
"212998_x_at"	1.9297018053509e-08	2.99113693990006e-11	-16.3113202124214	15.9966909807817	-6.30208748904362	"LOC101060835///HLA-DQB1"	"HLA class II histocompatibility antigen, DQ beta 1 chain-like///major histocompatibility complex, class II, DQ beta 1"
"206289_at"	1.9297018053509e-08	2.99999366172522e-11	16.3080730948161	15.9939649250226	4.68164683316606	"HOXA4"	"homeobox A4"
"201058_s_at"	1.95072856994954e-08	3.06836135373865e-11	16.2833445727236	15.9731843393126	4.28205669843793	"MYL9"	"myosin light chain 9"
"225645_at"	1.95688061465835e-08	3.1138292359447e-11	-16.2672202112115	15.9596149640018	-6.18549035283552	"EHF"	"ETS homologous factor"
"1555310_a_at"	1.99663312462509e-08	3.21360246853238e-11	-16.2326955241907	15.9305095663262	-4.07107906284597	"PAK6"	"p21 (RAC1) activated kinase 6"
"202267_at"	2.00804505175691e-08	3.26869702069254e-11	-16.2141148245999	15.9148164275751	-5.99860911299187	"LAMC2"	"laminin subunit gamma 2"
"213845_at"	2.23093498489039e-08	3.67232096278254e-11	16.0873578694144	15.8072132849862	4.81524729563824	"GRIK2"	"glutamate ionotropic receptor kainate type subunit 2"
"230110_at"	2.42639966696111e-08	4.03845212059372e-11	-15.984549391675	15.7192359783211	-5.26806535742668	"MCOLN2"	"mucolipin 2"
"202957_at"	2.43287883212838e-08	4.09373301428096e-11	-15.9698899205911	15.7066395222903	-4.36049273418265	"HCLS1"	"hematopoietic cell-specific Lyn substrate 1"
"226610_at"	2.47352502757424e-08	4.20736767378883e-11	15.9404042470761	15.6812640291575	3.31314548394888	"CENPV"	"centromere protein V"
"201141_at"	2.51071268278135e-08	4.33873287888083e-11	-15.9073523409096	15.652756835608	-5.08872613954442	"GPNMB"	"glycoprotein nmb"
"207069_s_at"	2.51071268278135e-08	4.36246373780025e-11	15.9014948324743	15.6476978317228	4.74095221644099	"SMAD6"	"SMAD family member 6"
"216905_s_at"	2.57077081185423e-08	4.51383626772759e-11	-15.8649085487551	15.6160518073855	-6.72635022819915	"ST14"	"suppression of tumorigenicity 14"
"201893_x_at"	2.59162225989985e-08	4.59784836232803e-11	15.8451602013473	15.5989361746023	5.56099432140119	"DCN"	"decorin"
"236058_at"	2.67280151582716e-08	4.79075534615569e-11	-15.801225593359	15.560773063274	-5.7793333523775	"KDF1"	"keratinocyte differentiation factor 1"
"201820_at"	2.71475953249489e-08	4.9156139683035e-11	-15.7737774660813	15.5368705778487	-8.81526971968877	"KRT5"	"keratin 5"
"227955_s_at"	2.72948741928913e-08	4.99220378470805e-11	-15.7573037489413	15.5225026138509	-4.11685564475748	"EFNA5"	"ephrin A5"
"218499_at"	2.85114806175368e-08	5.30859400183799e-11	-15.6919791994894	15.4653632189165	-5.11030332229512	"STK26"	"serine/threonine protein kinase 26"
"205980_s_at"	2.85114806175368e-08	5.31901421671468e-11	-15.6898985341038	15.463538919066	-5.15349370788003	"PRR5-ARHGAP8///ARHGAP8"	"PRR5-ARHGAP8 readthrough///Rho GTPase activating protein 8"
"201852_x_at"	2.94802726206143e-08	5.55366818458761e-11	15.6441547880909	15.4233634363826	9.0284025985652	"COL3A1"	"collagen type III alpha 1 chain"
"227370_at"	3.12245323952693e-08	5.93937150271241e-11	-15.5732430628226	15.3608255788564	-4.29056781888681	"FAM171B"	"family with sequence similarity 171 member B"
"211959_at"	3.24125890177825e-08	6.22463986624082e-11	15.5238679748422	15.3170948609841	8.36994416767129	"IGFBP5"	"insulin like growth factor binding protein 5"
"205798_at"	3.28723839488802e-08	6.37306392058765e-11	15.4991184314689	15.295116779645	5.91701989966335	"IL7R"	"interleukin 7 receptor"
"215076_s_at"	3.38926567806951e-08	6.63285647102767e-11	15.4572341288716	15.2578344110154	8.52269104830757	"COL3A1"	"collagen type III alpha 1 chain"
"207016_s_at"	3.50161847469107e-08	6.91677723395766e-11	15.4134036351832	15.2187004090186	7.89337634057553	"LOC101928635///ALDH1A2"	"uncharacterized LOC101928635///aldehyde dehydrogenase 1 family member A2"
"230193_at"	3.50324409744131e-08	6.98406230674171e-11	-15.4032959120076	15.2096583772574	-4.55260803156178	"WDR66"	"WD repeat domain 66"
"210237_at"	3.91868689419774e-08	7.94231350682321e-11	-15.2696057587729	15.0894475461045	-4.77178590331282	"ARTN"	"artemin"
"214036_at"	3.91868689419774e-08	7.95563320084042e-11	-15.2678702089741	15.0878794146335	-3.10951558258749	"EFNA5"	"ephrin A5"
"223629_at"	4.0417050154436e-08	8.27930428403627e-11	-15.2266172405387	15.0505484364702	-4.02383872629164	"PCDHB5"	"protocadherin beta 5"
"204747_at"	4.06289595959196e-08	8.39702319952248e-11	15.212035934819	15.0373269793718	4.21905121817634	"IFIT3"	"interferon induced protein with tetratricopeptide repeats 3"
"223734_at"	4.0881879580148e-08	8.52406817034636e-11	15.1965405444024	15.0232615243239	3.72847222609156	"MGARP"	"mitochondria localized glutamic acid rich protein"
"229522_at"	4.39248342895396e-08	9.23887689674816e-11	-15.1136823279807	14.9477834774576	-5.25253597777946	"SDR42E1"	"short chain dehydrogenase/reductase family 42E, member 1"
"218313_s_at"	4.47606013853509e-08	9.57464533544732e-11	-15.0770778351748	14.9142959133787	-3.24756887656761	"GALNT7"	"polypeptide N-acetylgalactosaminyltransferase 7"
"204779_s_at"	4.47606013853509e-08	9.57840029645369e-11	15.0766762125607	14.9139280001121	3.54499601651435	"HOXB7"	"homeobox B7"
"219271_at"	4.49263843398418e-08	9.69604636872672e-11	-15.0641768413912	14.9024724182915	-6.0807200665945	"GALNT14"	"polypeptide N-acetylgalactosaminyltransferase 14"
"219959_at"	4.49327333946365e-08	9.77959812338681e-11	-15.0553970495038	14.8944196365523	-4.12047130972613	"MOCOS"	"molybdenum cofactor sulfurase"
"214453_s_at"	4.53650963612543e-08	9.95667409849202e-11	15.0370494075715	14.8775748187759	3.75710349004264	"IFI44"	"interferon induced protein 44"
"219090_at"	4.65032605518264e-08	1.02915309131614e-10	15.0032798605643	14.8465129870909	4.75261512280492	"SLC24A3"	"solute carrier family 24 member 3"
"228974_at"	4.78506523088023e-08	1.06772374607661e-10	14.9657962826285	14.8119461994794	4.54769536219597	"ZNF677"	"zinc finger protein 677"
"219935_at"	4.79694798731329e-08	1.07914879275635e-10	14.9549682542006	14.8019433300214	4.54346736056824	"ADAMTS5"	"ADAM metallopeptidase with thrombospondin type 1 motif 5"
"201650_at"	4.89503360175892e-08	1.11883718432121e-10	-14.9182760316098	14.7679890211575	-10.5975364790352	"KRT19"	"keratin 19"
"204855_at"	4.89503360175892e-08	1.11912062225855e-10	-14.9180189781724	14.7677508308292	-8.46759322040366	"SERPINB5"	"serpin family B member 5"
"209291_at"	4.90406749575755e-08	1.13979198260807e-10	14.8994555176824	14.7505378834379	7.8467240345384	"ID4"	"inhibitor of DNA binding 4, HLH protein"
"215537_x_at"	4.90406749575755e-08	1.14658203739199e-10	14.8934355978442	14.7449509546144	3.04740223115457	"DDAH2"	"dimethylarginine dimethylaminohydrolase 2"
"219395_at"	4.90406749575755e-08	1.14809444802372e-10	-14.8920998704724	14.74371097135	-5.71020754261144	"MIR6773///ESRP2"	"microRNA 6773///epithelial splicing regulatory protein 2"
"1555997_s_at"	5.16872862343942e-08	1.21950798797199e-10	14.8310653552251	14.6869232504436	8.28752573513132	"IGFBP5"	"insulin like growth factor binding protein 5"
"203407_at"	5.34965454935441e-08	1.27198004831472e-10	-14.7885857921075	14.6472509054847	-4.05462703075811	"PPL"	"periplakin"
"226743_at"	5.54446170913707e-08	1.3351692082802e-10	-14.7398287970267	14.6015649463844	-4.07339836717008	"SLFN11"	"schlafen family member 11"
"227642_at"	5.54446170913707e-08	1.34008327303331e-10	-14.7361400610408	14.598101962453	-4.36481524375047	"TFCP2L1"	"transcription factor CP2-like 1"
"216796_s_at"	5.54446170913707e-08	1.3487213668317e-10	-14.7296904925644	14.5920448786445	-6.85672931486303	""	""
"242546_at"	5.55575618058284e-08	1.3616302299005e-10	14.7201333061673	14.5830640651766	3.97509012957417	"LINC01296///DUXAP10"	"long intergenic non-protein coding RNA 1296///double homeobox A pseudogene 10"
"232202_at"	5.61154150374101e-08	1.38556580339284e-10	-14.7026637681937	14.5666319355388	-2.93953056998845	"FAM83B"	"family with sequence similarity 83 member B"
"208998_at"	6.05656755503964e-08	1.51320737374755e-10	14.6145969120417	14.4834758470651	3.77057412438302	"UCP2"	"uncoupling protein 2"
"209692_at"	6.05656755503964e-08	1.51760357574839e-10	-14.6117055850704	14.4807366867056	-4.73975552767992	"EYA2"	"EYA transcriptional coactivator and phosphatase 2"
"212841_s_at"	6.06061725349411e-08	1.52970312022348e-10	14.6037934565897	14.4732380085245	4.73196111910657	"PPFIBP2"	"PPFIA binding protein 2"
"218959_at"	6.14077640555675e-08	1.56116674965229e-10	14.5835252125192	14.4540091254405	4.53656630532381	"HOXC10"	"homeobox C10"
"221667_s_at"	6.29216034574668e-08	1.61116131395434e-10	14.5521934822329	14.4242280463254	4.46448022724998	"HSPB8"	"heat shock protein family B (small) member 8"
"223960_s_at"	6.31117693571722e-08	1.63109183701127e-10	14.5399891012774	14.4126092171511	3.47460312097893	"CDIP1"	"cell death inducing p53 target 1"
"226989_at"	6.31117693571722e-08	1.63911682646885e-10	-14.5351195770509	14.4079704335906	-3.23436175185799	"RGMB"	"repulsive guidance molecule family member b"
"205668_at"	6.4284662283727e-08	1.68993920264846e-10	-14.5048555091764	14.37910335564	-5.03506335050538	"LY75"	"lymphocyte antigen 75"
"223786_at"	6.4284662283727e-08	1.69309398607347e-10	-14.5030087709801	14.3773397933309	-4.84522049538391	"CHST6"	"carbohydrate sulfotransferase 6"
"226185_at"	6.71703072678164e-08	1.78137989096175e-10	-14.4527561527455	14.329258891283	-2.97791802342854	"CDS1"	"CDP-diacylglycerol synthase 1"
"203892_at"	6.82847030767308e-08	1.82342325545545e-10	-14.4297447674774	14.3071828114092	-4.12904011188629	"WFDC2"	"WAP four-disulfide core domain 2"
"221731_x_at"	7.11396749693782e-08	1.91267164526723e-10	-14.3827059467553	14.2619398085915	-7.39482399260914	"VCAN"	"versican"
"217767_at"	7.27301845030219e-08	1.97772583052773e-10	-14.3498611144174	14.230256141146	-2.89647484757079	"C3"	"complement component 3"
"200951_s_at"	7.27301845030219e-08	1.98203886437133e-10	-14.3477241351241	14.2281920601774	-5.36805085999036	"CCND2"	"cyclin D2"
"221541_at"	7.35200685977688e-08	2.01701148416375e-10	14.3305760393834	14.2116171880984	3.96846923968463	"CRISPLD2"	"cysteine rich secretory protein LCCL domain containing 2"
"1559827_at"	7.47272445367089e-08	2.0637977000536e-10	-14.3081215044855	14.1898816303026	-6.4590746934659	"LINC00960"	"long intergenic non-protein coding RNA 960"
"219143_s_at"	7.82592818622299e-08	2.17565813316122e-10	14.2565503600409	14.1398255459227	4.15630453023327	"RPP25"	"ribonuclease P/MRP subunit p25"
"213285_at"	7.97687099636827e-08	2.23221081379853e-10	-14.2315365959281	14.1154780557155	-6.97829000955006	"TMEM30B"	"transmembrane protein 30B"
"236598_at"	7.98123072932626e-08	2.24802840844306e-10	-14.224660355691	14.108777100138	-3.36100359879362	"LOC100996579"	"uncharacterized LOC100996579"
"243276_at"	8.2821782253812e-08	2.35099256478231e-10	-14.1811154789181	14.0662632096171	-4.71808707288383	"ALS2CL"	"ALS2 C-terminal like"
"228303_at"	8.2821782253812e-08	2.36309063220753e-10	-14.1761321219033	14.0613891190694	-4.51882560601558	"GALNT6"	"polypeptide N-acetylgalactosaminyltransferase 6"
"206377_at"	8.51514405435998e-08	2.4451351011148e-10	14.14303390281	14.028971036771	6.35342158183635	"FOXF2"	"forkhead box F2"
"212531_at"	8.51798061934531e-08	2.46152892154835e-10	-14.1365614448285	14.0226223047958	-4.25102592100823	"LCN2"	"lipocalin 2"
"210058_at"	8.68328424917882e-08	2.52518005600262e-10	-14.1118569540222	13.9983621000942	-4.4990323219658	"MAPK13"	"mitogen-activated protein kinase 13"
"219832_s_at"	8.83416589606568e-08	2.58521544283587e-10	14.0891528912139	13.9760272022981	4.50169581182931	"HOXC13"	"homeobox C13"
"207002_s_at"	8.85327609387923e-08	2.60700036783641e-10	-14.0810521014323	13.9680490375192	-7.80027017468961	"PLAGL1"	"PLAG1 like zinc finger 1"
"210119_at"	8.87518564194303e-08	2.62968463464979e-10	-14.0726927300708	13.9598111849785	-5.23990452390127	"KCNJ15"	"potassium voltage-gated channel subfamily J member 15"
"206204_at"	8.93150245980278e-08	2.66270672326996e-10	-14.0606592974722	13.9479437179901	-5.44165585338143	"GRB14"	"growth factor receptor bound protein 14"
"203516_at"	8.93648965796924e-08	2.68053827875072e-10	14.0542269233243	13.9415957173116	2.77487422698657	"SNTA1"	"syntrophin alpha 1"
"204073_s_at"	9.31841266593288e-08	2.81214099657782e-10	14.0081112020275	13.8959961123703	3.50005885525358	"MYRF"	"myelin regulatory factor"
"204465_s_at"	9.3339324968766e-08	2.84349146901355e-10	13.9974625252555	13.8854444186279	3.24619874818159	"INA"	"internexin neuronal intermediate filament protein alpha"
"204681_s_at"	9.3339324968766e-08	2.85096795057776e-10	-13.994941382279	13.8829450153854	-5.61137079376203	"RAPGEF5"	"Rap guanine nucleotide exchange factor 5"
"222587_s_at"	9.35387868080734e-08	2.87997027844918e-10	-13.9852273424773	13.8733103630681	-2.64673974863559	"GALNT7"	"polypeptide N-acetylgalactosaminyltransferase 7"
"202504_at"	9.35387868080734e-08	2.89127662927561e-10	-13.9814684283109	13.869580302619	-5.05570791374369	"TRIM29"	"tripartite motif containing 29"
"207173_x_at"	9.44646611249484e-08	2.93717281961431e-10	13.9663679904432	13.8545852745139	4.28064613146133	"CDH11"	"cadherin 11"
"209167_at"	9.67910931280438e-08	3.02721114309931e-10	-13.9374569989278	13.8258290964342	-4.42208227789551	"GPM6B"	"glycoprotein M6B"
"201811_x_at"	9.99577614381474e-08	3.15127619467967e-10	13.8990781044949	13.7875600466141	2.74464813636832	"SH3BP5"	"SH3 domain binding protein 5"
"31846_at"	9.99577614381474e-08	3.16281531390937e-10	-13.8955901751962	13.784076677353	-3.24823347191421	"RHOD"	"ras homolog family member D"
"204545_at"	1.05326958470447e-07	3.35196904871656e-10	-13.8402612713984	13.728698854191	-4.09798288140525	"PEX6"	"peroxisomal biogenesis factor 6"
"241703_at"	1.08377777478265e-07	3.46888176656542e-10	-13.8076927183142	13.6959945025437	-3.75022297055815	"RUNDC3B"	"RUN domain containing 3B"
"1552477_a_at"	1.10979142864599e-07	3.57768556758853e-10	-13.7784107693785	13.6665224874222	-5.13165396907153	"IRF6"	"interferon regulatory factor 6"
