"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
7981986	3.09032586952552e-08	1.42087633326905e-11	61.5466170130121	16.7503154771988	7.52221086241667	"SNORD116-22///SNORD116-21///SNORD116-20///SNORD116-18///SNORD116-17///SNORD116-16///SNORD116-15///SNORD116-14///SNORD116-19///SNRPN"	"small nucleolar RNA, C/D box 116-22///small nucleolar RNA, C/D box 116-21///small nucleolar RNA, C/D box 116-20///small nucleolar RNA, C/D box 116-18///small nucleolar RNA, C/D box 116-17///small nucleolar RNA, C/D box 116-16///small nucleolar RNA, C/D box 116-15///small nucleolar RNA, C/D box 116-14///small nucleolar RNA, C/D box 116-19///small nuclear ribonucleoprotein polypeptide N"
7981996	3.09032586952552e-08	1.4342033984989e-11	61.4712735161312	16.7438831765672	6.9928923885	"SNORD116-24"	"small nucleolar RNA, C/D box 116-24"
7981976	3.57662168001329e-08	1.77055001021666e-11	59.7952156444231	16.5970990452201	8.18694552125	"SNORD116-14"	"small nucleolar RNA, C/D box 116-14"
8027482	3.6721596679654e-08	1.93145986681760e-11	-59.1165558028577	16.5355922628451	-6.98990059083333	"TDRD12"	"tudor domain containing 12"
8015349	6.10733945467622e-08	3.40125955831106e-11	54.8851253509683	16.1228471904257	5.89274541	"KRT19"	"keratin 19"
8060897	7.24608929642215e-08	4.25963604566755e-11	-53.2874100123461	15.9527585365629	-6.00766308816667	"PLCB4"	"phospholipase C beta 4"
8120335	9.06814504606197e-08	5.8727349722473e-11	51.0872487323214	15.70436236114	5.55567791816667	"FAM83B"	"family with sequence similarity 83 member B"
7945204	9.06814504606197e-08	5.89186739170513e-11	51.0654338119443	15.7018130111347	5.01629226525	"ST14"	"suppression of tumorigenicity 14"
7981966	9.43488957416857e-08	6.42206524029914e-11	50.4908725774108	15.6340337286049	7.30725652	"SNORD116-9///SNORD116-8///SNORD116-7///SNORD116-5///SNORD116-3"	"small nucleolar RNA, C/D box 116-9///small nucleolar RNA, C/D box 116-8///small nucleolar RNA, C/D box 116-7///small nucleolar RNA, C/D box 116-5///small nucleolar RNA, C/D box 116-3"
7906079	9.7418001978014e-08	7.0075575312079e-11	49.9156437526664	15.5649312613404	6.44294401416667	"RAB25"	"RAB25, member RAS oncogene family"
7952046	9.7418001978014e-08	7.23378623022907e-11	49.7077873700731	15.5396494178421	6.50356425441667	"MPZL2"	"myelin protein zero like 2"
8123739	1.01505924262365e-07	8.00736476889268e-11	-49.0489011256298	15.4583917495828	-5.42348271208333	"NRN1"	"neuritin 1"
7919787	1.01505924262365e-07	8.34653585629771e-11	-48.7823688882466	15.4250316332882	-6.60520366791667	"HORMAD1"	"HORMA domain containing 1"
8083494	1.01505924262365e-07	8.67086472621376e-11	-48.5387127327939	15.3942838757441	-4.96865195366667	"MME"	"membrane metallo-endopeptidase"
8160346	1.01505924262365e-07	8.79355799432636e-11	48.4492120858585	15.3829288149737	4.86321104441667	"HACD4"	"3-hydroxyacyl-CoA dehydratase 4"
8174750	1.10097961980318e-07	9.98168087509068e-11	-47.6493373793017	15.2799766845555	-6.8337853825	"RHOXF2B///RHOXF2"	"Rhox homeobox family member 2B///Rhox homeobox family member 2"
8012126	1.10097961980318e-07	1.02191728579237e-10	47.5023772341259	15.2607694439419	6.42797911625	"CLDN7"	"claudin 7"
8120719	1.30210288451977e-07	1.24888429875662e-10	46.2670121702006	15.0956152680203	5.46863505333333	"CD109"	"CD109 molecule"
8170531	1.31775136498818e-07	1.30466395469267e-10	-46.0021479415155	15.0593254803357	-5.98926647416667	"MAGEA4"	"MAGE family member A4"
8174598	1.321861092247e-07	1.34963076774082e-10	-45.7977824884111	15.0311070530059	-5.48902392716667	"IL13RA2"	"interleukin 13 receptor subunit alpha 2"
8103226	1.67260303031562e-07	1.79545705886936e-10	44.111756829419	14.7908338765319	5.78393965758333	"TMEM154"	"transmembrane protein 154"
8026490	1.67260303031562e-07	1.83914584710552e-10	43.9725903392579	14.7703881090843	7.12181208441667	"UCA1"	"urothelial cancer associated 1 (non-protein coding)"
7972239	1.67260303031562e-07	1.86299028778077e-10	43.8982036935203	14.759420080255	4.45956579916667	"SLITRK6"	"SLIT and NTRK like family member 6"
7981949	1.74010236021827e-07	1.99658716886144e-10	43.5004098360214	14.7002961374359	5.85374140125	"SNORD116-1"	"small nucleolar RNA, C/D box 116-1"
8098439	1.74010236021827e-07	2.08169480205217e-10	43.2623775231893	14.6645341016667	8.45115708625	"EPCAM"	"epithelial cell adhesion molecule"
8147351	1.74010236021827e-07	2.09968726365251e-10	43.2134641304685	14.6571494179427	6.03603467358333	"ESRP1///RAF1"	"epithelial splicing regulatory protein 1///Raf-1 proto-oncogene, serine/threonine kinase"
7930208	2.04550700937876e-07	2.53148975511743e-10	-42.1639718052445	14.4956914538386	-6.76991295866667	"INA"	"internexin neuronal intermediate filament protein alpha"
8172387	2.07764080293589e-07	2.63553952292229e-10	41.9412662524983	14.4606743525388	5.11684419233333	"SSX5"	"SSX family member 5"
7958253	2.21343872468611e-07	2.87628558636232e-10	-41.4619779868821	14.3843921193525	-6.00288655983333	"C12orf75"	"chromosome 12 open reading frame 75"
7916584	2.47167472489535e-07	3.28832688253767e-10	40.738418252347	14.2667952556329	6.42159744058333	"TACSTD2"	"tumor-associated calcium signal transducer 2"
8117301	2.68118889967144e-07	3.6500204692164e-10	40.1831275449057	14.1745020788672	5.34044542025	"HIST1H2BA"	"histone cluster 1, H2ba"
7950641	2.74599639877808e-07	3.97926689075179e-10	-39.7292418016442	14.0977076581029	-3.36036328808333	"NDUFC2-KCTD14///KCTD14"	"NDUFC2-KCTD14 readthrough///potassium channel tetramerization domain containing 14"
7993638	2.74599639877808e-07	3.98347922383435e-10	39.7237131198535	14.0967646029348	4.70780392425	"TMC5"	"transmembrane channel like 5"
8024572	2.74599639877808e-07	3.99312616387394e-10	39.7110763827457	14.0946083952003	4.38612904825	"GNA15"	"G protein subunit alpha 15"
7971565	3.0115412601186e-07	4.47244764969193e-10	39.1232838185302	13.993233116246	4.29219999541667	"LPAR6"	"lysophosphatidic acid receptor 6"
7979524	3.23843613394793e-07	4.9272570447728e-10	38.6279583852174	13.9061337694436	4.2046406855	"TMEM30B"	"transmembrane protein 30B"
8128991	3.23843613394793e-07	5.00980188414332e-10	38.543612622247	13.891146899967	3.46800525133333	"LAMA4"	"laminin subunit alpha 4"
7982829	3.4516809620798e-07	5.4464815156112e-10	38.1220856046157	13.8155598470286	4.35359793441667	"SPINT1"	"serine peptidase inhibitor, Kunitz type 1"
8037231	3.55768214404973e-07	5.80153280067549e-10	37.8065906010723	13.7582249635079	4.72519848116667	"PSG3"	"pregnancy specific beta-1-glycoprotein 3"
7981962	3.55768214404973e-07	5.83388984358886e-10	37.7789291735031	13.7531665813039	6.20584615266667	"SNORD116-9///SNORD116-7///SNORD116-5///SNORD116-3"	"small nucleolar RNA, C/D box 116-9///small nucleolar RNA, C/D box 116-7///small nucleolar RNA, C/D box 116-5///small nucleolar RNA, C/D box 116-3"
8172787	3.78403159329668e-07	6.32213440295846e-10	37.3814300778354	13.6799094411779	3.91554145191667	"SSX2B///SSX4B///SSX9///SSX8///SSX7///SSX6///SSX3///SSX4///SSX5///SSX2///SSX1///SSX2B///SSX2"	"SSX family member 2B///SSX family member 4B///SSX family member 9, pseudogene///SSX family member 8///SSX family member 7///SSX family member 6, pseudogene///SSX family member 3///SSX family member 4///SSX family member 5///SSX family member 2///SSX family member 1///SSX family member 2B///SSX family member 2"
8035825	3.81715974396019e-07	6.49558447813529e-10	37.2485057659656	13.6551731833877	4.46022090016667	"ZNF676"	"zinc finger protein 676"
8153002	3.82719332271693e-07	6.63107038990588e-10	37.1474364351915	13.6362838930207	4.40225210341667	"NDRG1"	"N-myc downstream regulated 1"
7902518	3.98219991388959e-07	7.02284567592918e-10	36.8678248097944	13.5836582017891	3.207178585	"GIPC2"	"GIPC PDZ domain containing family member 2"
7955869	4.08750050798247e-07	7.3350152985051e-10	-36.6573645439114	13.5436874172315	-3.69316474241667	"HOXC8"	"homeobox C8"
8168749	4.09165370144027e-07	7.56522000809966e-10	36.5085480253047	13.5152353483061	5.5440113595	"SRPX2"	"sushi repeat containing protein, X-linked 2"
8015323	4.09165370144027e-07	7.59565675834338e-10	36.4892558231848	13.5115353708926	4.92898674791667	"KRT13"	"keratin 13"
8094028	4.36357747753638e-07	8.23545763218092e-10	36.1028198947258	13.4368598904173	5.4890794615	"AFAP1-AS1"	"AFAP1 antisense RNA 1"
8121712	4.45132112530614e-07	8.53878004297456e-10	-35.9313042584771	13.4033691922012	-4.01315474533333	"SLC35F1"	"solute carrier family 35 member F1"
8016438	4.70888744641727e-07	9.18142736618277e-10	-35.589628363682	13.3360070178421	-5.09723231733333	"HOXB2"	"homeobox B2"
8135224	4.70888744641727e-07	9.32424109930711e-10	35.5173675347086	13.321649389545	3.27840441291667	"NFE4"	"nuclear factor, erythroid 4"
8126750	4.9771261334815e-07	1.00093808569134e-09	35.1872745432379	13.2555621484667	6.15098661133333	"ENPP5"	"ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)"
8105077	5.4973558529085e-07	1.12256887562873e-09	34.6597926352334	13.1482228353746	3.663712765	"CARD6"	"caspase recruitment domain family member 6"
7955613	5.76397444275363e-07	1.19484634653783e-09	34.3760846134844	13.0895899169977	5.55154819883333	"KRT7"	"keratin 7"
7960529	5.9069007569367e-07	1.24275007416755e-09	34.1985355031725	13.0525703998734	5.19600367558334	"SCNN1A"	"sodium channel epithelial 1 alpha subunit"
8169249	5.95403405425367e-07	1.27108799153338e-09	34.0971081994195	13.0313086796341	4.07080737816667	"MID2"	"midline 2"
7981919	5.98567321798791e-07	1.29636188626328e-09	34.0087806994546	13.0127251303794	4.47648236466667	"SNURF///SNRPN"	"SNRPN upstream reading frame///small nuclear ribonucleoprotein polypeptide N"
8095380	6.16386138045664e-07	1.36230724790329e-09	33.7871846577876	12.9658224694282	6.92365278416667	"TMPRSS11E"	"transmembrane protease, serine 11E"
8124437	6.16386138045664e-07	1.37309495186683e-09	-33.7520903569168	12.958357471556	-3.67344879075	"HIST1H3F"	"histone cluster 1, H3f"
8056184	6.16988718849934e-07	1.39352670016538e-09	33.6864683219771	12.9443715375496	5.80396455083333	"ITGB6///ITGB6"	"integrin subunit beta 6///integrin subunit beta 6"
8001007	6.23664760871468e-07	1.42790112634165e-09	33.5784822428782	12.9212788630187	4.60795646891667	"PRSS8"	"protease, serine 8"
8124380	6.71994549913057e-07	1.5593450463624e-09	33.1910872397668	12.8376307067761	5.64817940975	"HIST1H1A"	"histone cluster 1, H1a"
8124394	6.75351876517306e-07	1.6114630480096e-09	33.0475909529247	12.8063232055955	4.50542106641667	"HIST1H2BB"	"histone cluster 1, H2bb"
8126820	6.75351876517306e-07	1.63199187867202e-09	32.9925027408664	12.7942573471986	6.43980517933333	"ADGRF1"	"adhesion G protein-coupled receptor F1"
7970441	6.75351876517306e-07	1.660788707427e-09	32.9165335610131	12.7775750567074	2.74910641583333	"GJB2"	"gap junction protein beta 2"
8013660	6.75351876517306e-07	1.6626451927088e-09	32.9116871190346	12.7765091199696	4.40159679825	"ALDOC"	"aldolase, fructose-bisphosphate C"
7990555	6.75351876517306e-07	1.6716113400385e-09	32.8883663504564	12.7713770562656	2.49218249966667	"NRG4"	"neuregulin 4"
8057771	6.79912478572149e-07	1.70393585484187e-09	32.8054494774748	12.7530918063903	3.89239835475	"STAT4"	"signal transducer and activator of transcription 4"
7924058	6.94366174865568e-07	1.76410550343675e-09	32.655737364882	12.7199246707052	3.94531952358333	"IRF6"	"interferon regulatory factor 6"
8124440	6.94366174865568e-07	1.78312529048737e-09	-32.6096102272023	12.7096660921265	-4.49862701008333	"HIST1H3G"	"histone cluster 1, H3g"
7904726	6.96390024267259e-07	1.81206733530285e-09	32.5404757588592	12.6942556239678	6.70018281958333	"TXNIP"	"thioredoxin interacting protein"
8147697	6.96390024267259e-07	1.83141462401278e-09	32.4949527793169	12.6840852247471	4.47156951308333	"GRHL2"	"grainyhead like transcription factor 2"
7951686	7.00428686997979e-07	1.86370678759402e-09	32.4201687787303	12.6673376445828	3.96450960733333	"IL18"	"interleukin 18"
8104901	7.38188846434461e-07	2.0075292343884e-09	32.1040039365654	12.5959809282047	5.45251722058333	"IL7R"	"interleukin 7 receptor"
8177222	7.38188846434461e-07	2.00985794023182e-09	32.0990974236749	12.5948664543614	5.77851081016667	"CD24"	"CD24 molecule"
7943349	7.38262051007895e-07	2.03289881314633e-09	32.0508945166054	12.5839059418555	5.00438126375	"ARHGAP42"	"Rho GTPase activating protein 42"
7977046	7.66711773217655e-07	2.13496053926515e-09	31.8445567478434	12.5367486672719	3.55171086458333	"TNFAIP2"	"TNF alpha induced protein 2"
8014248	7.69717223392268e-07	2.19001607730925e-09	31.7378285424681	12.5122030561642	4.75201382741667	"SLFN13"	"schlafen family member 13"
8053417	7.69717223392268e-07	2.19095896018343e-09	31.7360272098363	12.5117878776032	4.28401790416667	"CAPG"	"capping actin protein, gelsolin like"
7910706	8.14547927189095e-07	2.34378589725783e-09	31.455093949872	12.4466672328751	4.29335629158333	"LGALS8"	"galectin 8"
8075910	8.14547927189095e-07	2.38087008259469e-09	31.3900405663172	12.431482223816	3.51777293108333	"RAC2"	"ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)"
7981988	8.14547927189095e-07	2.39417261480041e-09	31.3669837253336	12.4260906105094	7.4816919285	"SNORD116-20"	"small nucleolar RNA, C/D box 116-20"
7902934	8.20499557426944e-07	2.43705199446139e-09	31.2936361638792	12.4089054996262	4.90727104633333	"BRDT"	"bromodomain testis associated"
7985147	8.3592985953571e-07	2.5087465231572e-09	31.1741980239154	12.3808119106067	2.97391707466667	"DNAJA4"	"DnaJ heat shock protein family (Hsp40) member A4"
7923347	8.64221093662175e-07	2.6203912991211e-09	30.9956818303578	12.3385672641341	3.62281117083333	"LAD1"	"ladinin 1"
8046124	8.73253213602297e-07	2.67479558635647e-09	30.9117799165897	12.3186060677647	2.63725616841667	"DHRS9"	"dehydrogenase/reductase 9"
7972713	8.85294858284861e-07	2.77305240681753e-09	30.7650255742897	12.283526690958	4.3651665245	"EFNB2"	"ephrin B2"
7918426	8.85294858284861e-07	2.77499685577102e-09	30.762180958646	12.2828446464855	4.14073894325	"SLC16A4"	"solute carrier family 16 member 4"
8175492	8.85294858284861e-07	2.79385153754698e-09	30.7347139197446	12.2762548724592	4.63752251841667	"ATP11C"	"ATPase phospholipid transporting 11C"
7958352	8.97997789254311e-07	2.86172371811497e-09	30.6375458639584	12.2528830952837	4.08608217491667	"BTBD11"	"BTB domain containing 11"
8115327	9.56726732268781e-07	3.07848086865979e-09	30.3438383498415	12.181667677464	3.43103832941667	"SPARC"	"secreted protein acidic and cysteine rich"
8124534	9.65547215334227e-07	3.13673641317081e-09	30.2688744867609	12.163352600223	3.60717262725	"HIST1H4L"	"histone cluster 1, H4l"
8045539	9.76266686570029e-07	3.20176568721336e-09	30.1870303796631	12.1432916198345	4.57554844941667	"KYNU"	"kynureninase"
8177498	1.00070082566133e-06	3.32108765620733e-09	30.0416286947562	12.1074837012845	4.45551290208333	"MARVELD2"	"MARVEL domain containing 2"
8108753	1.00070082566133e-06	3.36328909548914e-09	29.9916113321284	12.0951159362777	3.12065744933333	"PCDHB15"	"protocadherin beta 15"
7914184	1.00070082566133e-06	3.37729174720972e-09	29.9751718334583	12.0910453329103	3.54436127508333	"PTAFR"	"platelet activating factor receptor"
8028311	1.00070082566133e-06	3.40574520660704e-09	29.9420026800327	12.0828238017319	4.38141190783333	"SPINT2"	"serine peptidase inhibitor, Kunitz type 2"
8061414	1.04216477924112e-06	3.57910616923252e-09	29.7464485397645	12.034120790346	2.50878212291667	""	""
8092978	1.08676191254174e-06	3.76589010874275e-09	29.5473864411578	11.9841336817117	3.05128598633333	"MUC4"	"mucin 4, cell surface associated"
7957221	1.09322253773278e-06	3.82210162939897e-09	-29.4896567662316	11.9695588132022	-3.30027765716667	"TRHDE"	"thyrotropin releasing hormone degrading enzyme"
7915500	1.13853502479316e-06	4.01574805316729e-09	29.2978862979169	11.9208882630959	3.47533026925	"C1orf210"	"chromosome 1 open reading frame 210"
8173825	1.16252775481847e-06	4.13634144377104e-09	29.1836675672485	11.8917125262407	3.03713321558333	"RPS6KA6"	"ribosomal protein S6 kinase A6"
8102328	1.18872366823133e-06	4.27602447577663e-09	29.0559811031874	11.8589293995409	4.60026519483333	"CFI"	"complement factor I"
8108716	1.18872366823133e-06	4.32953806230693e-09	29.008307083757	11.8466436948005	4.12136636516667	"PCDHB16"	"protocadherin beta 16"
8037005	1.18872366823133e-06	4.3398840645802e-09	-28.9991668819535	11.8442854039368	-2.63775900775	"TGFB1"	"transforming growth factor beta 1"
8033767	1.20018994174637e-06	4.41887946127342e-09	28.9301797889785	11.8264562841723	3.73783113191667	"ZNF560"	"zinc finger protein 560"
7892862	1.20938386793436e-06	4.49014771053255e-09	28.8691260881424	11.8106338185505	2.78432608166667	""	""
8150318	1.21337588497864e-06	4.54934774935821e-09	-28.819237622364	11.7976743417062	-3.39349850716667	"FGFR1"	"fibroblast growth factor receptor 1"
8029098	1.21337588497864e-06	4.58005191570167e-09	28.7936509595226	11.7910170277215	6.50974163858333	"CEACAM6"	"carcinoembryonic antigen related cell adhesion molecule 6"
8014115	1.2454178932562e-06	4.75953126982807e-09	28.647862234218	11.7529457260939	5.44730535425	"MYO1D"	"myosin ID"
8074962	1.2454178932562e-06	4.77806437807522e-09	28.6331628486796	11.7490939492911	2.2156620625	"GSTT2B///GSTT2"	"glutathione S-transferase theta 2B (gene/pseudogene)///glutathione S-transferase theta 2 (gene/pseudogene)"
8041179	1.33493326910437e-06	5.16279380706185e-09	28.3417920570855	11.6722411879558	3.89930570783333	"CLIP4"	"CAP-Gly domain containing linker protein family member 4"
8021584	1.33709954940274e-06	5.21254117214026e-09	28.305915337821	11.6627115409131	5.38078309208333	"SERPINB5"	"serpin family B member 5"
8148184	1.35025403409004e-06	5.30559890874152e-09	28.2398312328752	11.6451195370741	3.93646466316667	"FAM83A"	"family with sequence similarity 83 member A"
7917875	1.37371126440244e-06	5.44027232584117e-09	28.1464779685503	11.6201826609844	4.3087353275	"F3"	"coagulation factor III, tissue factor"
8108688	1.4215727956017e-06	5.67380002576094e-09	27.9906288935715	11.578326629783	4.80829779691667	"PCDHB3"	"protocadherin beta 3"
8077366	1.46688380365922e-06	5.90003076871690e-09	27.846411489339	11.5393415726156	6.08452864858333	"LRRN1"	"leucine rich repeat neuronal 1"
8156770	1.49409151942821e-06	6.05569100724284e-09	27.7507630768234	11.5133504961251	4.35243828825	"GALNT12"	"polypeptide N-acetylgalactosaminyltransferase 12"
8157300	1.56062984087769e-06	6.37451155263121e-09	27.563248512587	11.4620801121139	3.11589635341667	"BSPRY"	"B-box and SPRY domain containing"
8121257	1.56062984087769e-06	6.42194761414352e-09	27.5362564214443	11.4546652160373	3.06824388483333	"PRDM1"	"PR/SET domain 1"
8056408	1.5794224067026e-06	6.54814524606753e-09	27.4655302350243	11.4351946113775	5.94633193641667	"GALNT3"	"polypeptide N-acetylgalactosaminyltransferase 3"
8097841	1.58252200304033e-06	6.65117533639287e-09	27.4089204803741	11.4195665758361	4.8491469765	"TRIM2"	"tripartite motif containing 2"
8093332	1.58252200304033e-06	6.65892120953822e-09	27.404704618926	11.4184011629464	4.16979457141667	"ZNF876P"	"zinc finger protein 876, pseudogene"
8056222	1.58447225787358e-06	6.73767452729083e-09	27.3621533592738	11.4066263872206	5.1989880145	"DPP4"	"dipeptidyl peptidase 4"
8171338	1.58447225787358e-06	6.7651734657515e-09	-27.3474275893278	11.4025463371647	-5.3408921725	"FAM9C"	"family with sequence similarity 9 member C"
7963054	1.58749810546186e-06	6.82720945079663e-09	-27.3144540196374	11.3934007922252	-2.95146932325	"TUBA1A"	"tubulin alpha 1a"
8143633	1.58931907509329e-06	6.88421368500542e-09	27.2844520056534	11.3850678844653	4.263704366	"ARHGEF34P///OR2A7///OR2A25///OR2A4"	"Rho guanine nucleotide exchange factor 34, pseudogene///olfactory receptor family 2 subfamily A member 7///olfactory receptor family 2 subfamily A member 25///olfactory receptor family 2 subfamily A member 4"
8174648	1.68890391049165e-06	7.36782436741816e-09	27.0406916574662	11.316953799582	3.44407619041667	"CT83"	"cancer/testis antigen 83"
8131550	1.70771684384376e-06	7.50273171702034e-09	26.975906984871	11.2987269644348	3.47109431008333	"SCIN"	"scinderin"
8101086	1.71853551342229e-06	7.60343363198499e-09	26.9284002687687	11.2853278280684	3.0991211915	"NAAA"	"N-acylethanolamine acid amidase"
8108713	1.72162303747047e-06	7.67036036619373e-09	26.8972186951894	11.2765177559908	4.72939505333333	"PCDHB8"	"protocadherin beta 8"
7899265	1.74220616889557e-06	7.81596777605452e-09	26.8304283338285	11.2576055452281	3.86320763583333	"SFN"	"stratifin"
8174361	1.79694124057221e-06	8.11711955457883e-09	26.6966429155084	11.2195533231792	3.634995842	"TSC22D3"	"TSC22 domain family member 3"
8046824	1.82520348502491e-06	8.335499964301e-09	26.6030888349632	11.1928084678518	2.65113921358333	"FSIP2"	"fibrous sheath interacting protein 2"
8143575	1.82520348502491e-06	8.40592328078446e-09	26.5735086864446	11.1843288706773	3.839059175	"EPHA1"	"EPH receptor A1"
7919326	1.82520348502491e-06	8.41419879548008e-09	26.5700510852178	11.1833369626462	2.67682897158333	"ACP6"	"acid phosphatase 6, lysophosphatidic"
8099967	1.84036369957205e-06	8.54102765804918e-09	26.5175361793274	11.1682526844571	5.13698574425	"RBM47"	"RNA binding motif protein 47"
7981346	1.86751372544596e-06	8.75659329029515e-09	-26.4302687073713	11.1431073165372	-3.62267657766666	"MOK"	"MOK protein kinase"
8124604	1.86751372544596e-06	8.78258984152055e-09	-26.4199087536499	11.1401156265306	-4.91235151558333	""	""
8135363	2.04438454940923e-06	9.67763485225125e-09	-26.0829425952229	11.0420417339899	-3.29922214366667	"PIK3CG"	"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma"
8020551	2.07464668881658e-06	9.88507750619579e-09	26.0098639271066	11.0205739819712	3.09530476233334	"LAMA3"	"laminin subunit alpha 3"
8092541	2.0772037421082e-06	9.96152903767739e-09	25.9833671340925	11.0127725923452	5.23698272266667	"LIPH"	"lipase H"
7918913	2.14222186522237e-06	1.03396123565078e-08	25.8556223056486	10.975028590607	2.3108014795	"IGSF3"	"immunoglobulin superfamily member 3"
7905406	2.27163518406706e-06	1.11677674450006e-08	25.5933520964738	10.8968430957427	2.14884734225	"CGN"	"cingulin"
8121749	2.27163518406706e-06	1.12287124675713e-08	25.5749254631166	10.8913144853529	4.576796097	"GJA1"	"gap junction protein alpha 1"
7986293	2.27163518406706e-06	1.12614684675789e-08	25.5650683551542	10.8883550976772	4.495823329	"MCTP2"	"multiple C2 and transmembrane domain containing 2"
7985934	2.27163518406706e-06	1.12971877230969e-08	25.5543563757668	10.8851375314629	2.81630578475	"SEMA4B"	"semaphorin 4B"
8147837	2.27163518406706e-06	1.13546443472141e-08	-25.5372055115218	10.8799826091155	-3.00165406533333	"ZFPM2"	"zinc finger protein, FOG family member 2"
8040458	2.27163518406706e-06	1.13859379294843e-08	25.5279055306958	10.8771856733756	3.04888343391667	"KCNS3"	"potassium voltage-gated channel modifier subfamily S member 3"
8150076	2.33170687680173e-06	1.17591727025365e-08	25.4191619217783	10.8443923360063	2.61161502808333	"DUSP4"	"dual specificity phosphatase 4"
7977615	2.44000863038705e-06	1.23808488407993e-08	25.2464154974514	10.7919581011329	2.86693123358333	"RNASE1"	"ribonuclease A family member 1, pancreatic"
8162216	2.51233430380897e-06	1.28544667945924e-08	25.1212597481515	10.7537060618806	3.25536530183333	"SHC3"	"SHC adaptor protein 3"
7957386	2.51233430380897e-06	1.29032979930166e-08	25.1086528894909	10.7498406084484	2.903853002	"ACSS3"	"acyl-CoA synthetase short-chain family member 3"
7939215	2.57198105235567e-06	1.32892186424738e-08	-25.0108765146824	10.7197837061945	-3.80968785666667	"KIAA1549L"	"KIAA1549 like"
8069472	2.59917721918281e-06	1.35101566418957e-08	-24.9563328528279	10.7029570800547	-4.51683067391667	"TPTE"	"transmembrane phosphatase with tensin homology"
8180346	2.63504580238564e-06	1.37781238390883e-08	24.8915154067467	10.682905160552	5.0475739625	"GPX1"	"glutathione peroxidase 1"
7917649	2.71040230888102e-06	1.42560066987337e-08	-24.7793812954671	10.6480713121946	-3.9935062385	"TGFBR3"	"transforming growth factor beta receptor 3"
