"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"A_24_P162211"	0.0141870272533082	1.0614470043549e-05	8.02952153600882	3.79521065862373	2.63830910161841	"LSS"	"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)"
"A_24_P58242"	0.0141870272533082	1.06361345908234e-05	-8.02767302408914	3.79339897276128	-1.30234196862249	""	""
"A_23_P251412"	0.0141870272533082	7.42947590206833e-06	-10.0383579683229	3.78515274491247	-1.97388762123431	"SCGN"	"secretagogin, EF-hand calcium binding protein"
"A_32_P95223"	0.0141870272533082	1.12596843839738e-05	7.97615224977292	3.74272934435911	2.25542868628492	"FDPSP2"	"farnesyl diphosphate synthase pseudogene 2"
"A_23_P89589"	0.0141870272533082	1.13143793744953e-05	7.9717815289137	3.73841521941152	1.69447154417369	"PER1"	"period circadian clock 1"
"A_24_P364381"	0.0141870272533082	1.13995633710165e-05	7.96501985202299	3.73173627496792	1.46035554861501	"MMAB"	"methylmalonic aciduria (cobalamin deficiency) cblB type"
"A_24_P372901"	0.0141870272533082	1.17909450969349e-05	7.9346418889367	3.70165756828623	1.99302871265174	"MVK"	"mevalonate kinase"
"A_23_P117912"	0.0141870272533082	1.24668399056578e-05	7.88467050999935	3.65191968094652	1.01018373484848	"RHOV"	"ras homolog family member V"
"A_23_P127426"	0.0141870272533082	1.29061136075871e-05	7.85374418615218	3.62097581193761	2.5616119013636	"TM7SF2"	"transmembrane 7 superfamily member 2"
"A_23_P58266"	0.0141870272533082	1.30147072786177e-05	-7.84627471510107	3.61348345425144	-1.06957918043446	"S100P"	"S100 calcium binding protein P"
"A_23_P52266"	0.0141870272533082	1.32653026739625e-05	7.82929270568017	3.59642234447222	2.98246879135013	"IFIT1"	"interferon induced protein with tetratricopeptide repeats 1"
"A_23_P24444"	0.0142246444899171	1.37295235470033e-05	7.79873392846652	3.56562629756056	1.87536803224095	"DHCR7"	"7-dehydrocholesterol reductase"
"A_23_P53039"	0.0143776015470026	1.43108177309249e-05	-7.762011110108	3.52845630063838	-1.33687640388411	"LDHC"	"lactate dehydrogenase C"
"A_23_P324327"	0.0144996923053868	1.61892108444595e-05	7.65354560681942	3.41762916327337	1.53446379422834	"GPRC5B"	"G protein-coupled receptor class C group 5 member B"
"A_32_P106553"	0.0144996923053868	1.69133655403825e-05	7.61532904378004	3.37820703896663	1.60397903581373	""	""
"A_32_P193347"	0.0144996923053868	1.71716946251474e-05	-7.60212337372732	3.36453923453823	-1.22029911828371	""	""
"A_23_P93348"	0.0144996923053868	1.7269191965563e-05	-7.59719521374685	3.35943260324465	-2.80470448354857	"LTB"	"lymphotoxin beta"
"A_23_P7361"	0.0144996923053868	1.72865485620186e-05	7.59632105824353	3.35852644919104	2.00857487606966	"ELOVL6"	"ELOVL fatty acid elongase 6"
"A_23_P155477"	0.0144996923053868	1.74743118022053e-05	7.58692480934034	3.34877975056639	0.879663260881172	"C3orf18"	"chromosome 3 open reading frame 18"
"A_23_P254816"	0.0144996923053868	1.7493747126002e-05	-7.58595845914382	3.34777668391217	-1.06557581001728	"TCF15"	"transcription factor 15 (basic helix-loop-helix)"
"A_24_P892464"	0.0145470624436116	1.87950640752898e-05	-7.52377251628365	3.28296255913841	-1.12266783030248	""	""
"A_32_P14881"	0.0145470624436116	1.93149734608106e-05	-7.50022096297547	3.25827865931145	-1.46534080435555	""	""
"A_24_P384839"	0.0145470624436116	1.94168750817735e-05	7.49568540794051	3.25351636215782	1.90086800600377	"LSS"	"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)"
"A_24_P230388"	0.0145470624436116	1.970004007554e-05	-7.48321608230761	3.24040920410751	-1.11656466155379	""	""
"A_24_P931845"	0.0145470624436116	1.97447611136672e-05	-7.4812645280727	3.23835590244304	-0.978211650260272	"HCG8"	"HLA complex group 8"
"A_23_P341860"	0.0145870127217513	2.0238963177914e-05	7.46001176999898	3.21596137977922	2.25795947365641	"PCYT2"	"phosphate cytidylyltransferase 2, ethanolamine"
"A_24_P238510"	0.0146807166284943	2.23054467063359e-05	-7.37685265267975	3.12773838518607	-1.10561409302424	""	""
"A_23_P152125"	0.0146807166284943	2.23740831751526e-05	7.37423553991234	3.12494642036784	2.72114669848806	"MVD"	"mevalonate diphosphate decarboxylase"
"A_23_P211252"	0.0146807166284943	2.2450269026383e-05	7.3713407276787	3.12185709792078	2.63740459986173	"LSS"	"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)"
"A_24_P50381"	0.0146807166284943	2.25149943494704e-05	-7.36888972113601	3.11924049415509	-1.03537267953042	""	""
"A_32_P212920"	0.0146807166284943	2.27582508192134e-05	7.3597458570934	3.10947149609707	1.75838986246439	""	""
"A_23_P348587"	0.0146807166284943	2.352708893157e-05	-7.33152654067513	3.07924973318032	-0.993974691506246	""	""
"A_23_P17914"	0.0146807166284943	2.42592513457368e-05	7.30556624688306	3.05134940290792	2.44228807618122	"PNPLA3"	"patatin like phospholipase domain containing 3"
"A_24_P341078"	0.0146807166284943	2.42744389838964e-05	-7.30503675459549	3.05077936279922	-1.82999402406969	""	""
"A_24_P330303"	0.0146807166284943	2.43542080764671e-05	-7.30226160922496	3.04779105998723	-1.65094883930148	"FRMD6"	"FERM domain containing 6"
"A_24_P67268"	0.0152190068420557	2.57062310175279e-05	7.25666684480716	2.99853985824609	2.10523332369599	""	""
"A_24_P57611"	0.0165455476501885	2.84459255613423e-05	-7.1717464802123	2.90602959343926	-1.30706323614498	"TMEM35A"	"transmembrane protein 35A"
"A_23_P108170"	0.0171563719732345	3.00135601872353e-05	7.12704756322591	2.85692513512442	1.57869856527534	"PSG6"	"pregnancy specific beta-1-glycoprotein 6"
"A_24_P333052"	0.0176027133978	3.13253330056765e-05	-7.58895181477549	2.83569747405939	-1.46713074195146	""	""
"A_23_P38959"	0.0178625550346428	3.2326515716914e-05	7.06551000741762	2.78885570881284	0.939982516903108	"VAV1"	"vav guanine nucleotide exchange factor 1"
"A_23_P406227"	0.0183502472444335	3.47080639824993e-05	7.00693378103664	2.72355642481156	3.37781413159538	"SNAI3-AS1"	"SNAI3 antisense RNA 1"
"A_32_P75141"	0.0183502472444335	3.68187003428427e-05	6.95854308322237	2.66923738617785	1.56752770447916	""	""
"A_32_P129894"	0.0183502472444335	3.72433866196561e-05	-6.9491689444429	2.65867549014392	-0.934054575207321	"MEGF9"	"multiple EGF like domains 9"
"A_24_P221475"	0.0183502472444335	3.77840288180579e-05	-6.93740105264022	2.64539841976289	-2.71762272408122	""	""
"A_24_P920081"	0.0183502472444335	3.79676694819226e-05	-6.9334451878277	2.64093069913269	-1.04062596884685	""	""
"A_23_P150857"	0.0183502472444335	3.93481574918063e-05	6.90435373139691	2.60800485325533	0.987823667848573	"SUOX"	"sulfite oxidase"
"A_23_P116037"	0.0183502472444335	3.95560663824611e-05	6.90006812037544	2.60314391977629	2.79852270336569	"TM7SF2"	"transmembrane 7 superfamily member 2"
"A_23_P26928"	0.0183502472444335	4.03181048403588e-05	6.88456576462615	2.58553797759212	1.224336789433	"FAM187A"	"family with sequence similarity 187 member A"
"A_23_P350617"	0.0183502472444335	4.11993231609421e-05	6.86702880897043	2.56557885050493	1.53675519997822	"KLB"	"klotho beta"
"A_23_P141802"	0.0183502472444335	4.13915265640929e-05	6.86325763751879	2.56128090964667	1.39654913776242	"SERPINB7"	"serpin family B member 7"
"A_24_P762886"	0.0183502472444335	4.15935726059661e-05	6.85931368581139	2.55678381698797	1.59015620453432	"KIAA0485"	"uncharacterized LOC57235"
"A_32_P77252"	0.0183502472444335	4.30534190755559e-05	7.29103231639271	2.55121851737264	1.98533214458855	""	""
"A_24_P383802"	0.0183502472444335	4.18601474363224e-05	-6.85414167504753	2.55088296155988	-1.84709011406932	""	""
"A_23_P78405"	0.0183502472444335	3.80500520798456e-05	8.06086005116181	2.54315935418679	2.51217754767308	"LIPG"	"lipase G, endothelial type"
"A_24_P148836"	0.0183502472444335	4.24819416716028e-05	6.84221479182748	2.5372603188725	1.10978171362315	"KLHDC8B"	"kelch domain containing 8B"
"A_23_P313632"	0.0183502472444335	4.32806286374316e-05	6.82716855713978	2.52004490749496	0.795018877940539	"FUT8"	"fucosyltransferase 8"
"A_24_P110799"	0.0183502472444335	4.33798282023766e-05	6.82532072750701	2.51792837805082	2.24686121832343	"LSS"	"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)"
"A_23_P210900"	0.0183502472444335	4.36075885683854e-05	6.82109535574429	2.51308668461785	3.11576425671061	"ACSS2"	"acyl-CoA synthetase short-chain family member 2"
"A_24_P298604"	0.0183502472444335	4.37253282352129e-05	-6.81892040444202	2.51059346227539	-1.32686759109448	""	""
"A_23_P142878"	0.0184787678195494	4.45889312168653e-05	6.80315825969836	2.49250387097836	2.59428559896509	"ATOH8"	"atonal bHLH transcription factor 8"
"A_24_P761705"	0.0186471183411359	4.62381109368132e-05	-6.77395375287201	2.45888978619522	-1.89119748629349	""	""
"A_24_P99639"	0.0186471183411359	4.92774366056559e-05	7.1671926457318	2.42946946103656	2.22504030628112	"NEK8"	"NIMA related kinase 8"
"A_23_P31550"	0.0186471183411359	4.79746135929832e-05	6.7443942295342	2.42473813761838	0.907685912952513	""	""
"A_24_P392947"	0.0186471183411359	4.55952097076678e-05	-7.23823297017346	2.41761319285791	-1.95661802443272	""	""
"A_32_P163858"	0.0186471183411359	4.86855999755024e-05	6.73262326391865	2.41110232743619	1.13601908905209	"SCD"	"stearoyl-CoA desaturase"
"A_24_P56221"	0.0186471183411359	4.90634475881484e-05	6.72644296405729	2.40393462826973	1.85571637158404	"MMAB"	"methylmalonic aciduria (cobalamin deficiency) cblB type"
"A_32_P212712"	0.0186471183411359	4.98602197001038e-05	-6.71357720976867	2.38899508373932	-1.5380271455359	""	""
"A_23_P5626"	0.0186471183411359	4.98846474276278e-05	-6.71318628050479	2.38854075484378	-1.58868927886486	""	""
"A_23_P14774"	0.0186471183411359	5.00571132400645e-05	6.7104320887322	2.38533925005703	0.869800673530809	"CTSH"	"cathepsin H"
"A_23_P91334"	0.0186548114973639	5.0640436591746e-05	6.70119204754446	2.37459023412358	1.39208483447802	"HSPA12B"	"heat shock protein family A (Hsp70) member 12B"
"A_32_P24165"	0.019322745107104	5.3455137378619e-05	-6.65816373342031	2.32436662033288	-0.777031413328402	"FANCD2"	"Fanconi anemia complementation group D2"
"A_32_P52119"	0.019322745107104	5.36192480501167e-05	6.65573087284128	2.32151863281694	1.01765157173232	"LOC101928673"	"uncharacterized LOC101928673"
"A_23_P133543"	0.0194667622970392	5.59443675511772e-05	7.052216161625	2.31455017098025	1.37387089932188	"KLHL3"	"kelch like family member 3"
"A_24_P306720"	0.0193439199720922	5.4634441529095e-05	6.64085748271511	2.30408799580921	0.76891858103926	"FOXN3-AS1"	"FOXN3 antisense RNA 1"
"A_23_P12241"	0.0193439199720922	5.48449199908507e-05	6.63781113641502	2.30051377095915	1.34069448421613	"MCOLN3"	"mucolipin 3"
"A_23_P217704"	0.0194667622970392	5.63675327416229e-05	6.61614251227526	2.27505000938984	1.11323146009316	"GYG2"	"glycogenin 2"
"A_23_P133263"	0.0195046007006769	5.72372538098042e-05	6.60404687363347	2.26080508394522	1.69313378399392	"HMGCS1"	"3-hydroxy-3-methylglutaryl-CoA synthase 1"
"A_23_P54918"	0.0195046007006769	5.76887585294123e-05	6.59784551627378	2.25349323120762	1.16035769502185	"LDHD"	"lactate dehydrogenase D"
"A_23_P147711"	0.0195046007006769	5.82420060736869e-05	6.59031773236784	2.24460961252857	2.10439525999734	"NPR1"	"natriuretic peptide receptor 1"
"A_24_P130041"	0.0199403780924931	6.01447128325183e-05	6.56500509908469	2.21467498457929	1.47651069940484	"CYP51A1"	"cytochrome P450 family 51 subfamily A member 1"
"A_24_P392110"	0.0214372208693018	6.63975428688297e-05	6.48752419766167	2.12244137320905	2.07593703082048	"PSG8"	"pregnancy specific beta-1-glycoprotein 8"
"A_23_P254512"	0.0214372208693018	6.71264287825241e-05	-6.47900815211882	2.11224800720196	-1.28137209207495	"EFNA1"	"ephrin A1"
"A_24_P75778"	0.0214372208693018	6.76421427773897e-05	-6.47304273150894	2.10510103279753	-0.942257955814862	""	""
"A_23_P88278"	0.0214372208693018	6.78925074282649e-05	6.47016434161089	2.10165058126184	2.19801575057455	"RPGRIP1"	"retinitis pigmentosa GTPase regulator interacting protein 1"
"A_23_P46351"	0.0214708371424037	6.86465807171018e-05	6.46156356029244	2.09133289333409	1.19408558537777	"TDRKH"	"tudor and KH domain containing"
"A_24_P151920"	0.0217667132844825	7.02490897460226e-05	6.44361908259503	2.06976981082211	1.46090110998002	"TMEM97"	"transmembrane protein 97"
"A_32_P201521"	0.0218459908783433	7.11638720776097e-05	6.43357232969674	2.05767550705022	1.54304789352769	"TMEM97"	"transmembrane protein 97"
"A_23_P93282"	0.0218912036380561	7.26578698392716e-05	-6.41745982418962	2.03824686925217	-1.75712124991245	"HIST1H3J"	"histone cluster 1, H3j"
"A_24_P291826"	0.0218912036380561	7.26816986393084e-05	6.41720573608373	2.0379401673952	1.35214832828811	"SYTL3"	"synaptotagmin like 3"
"A_23_P152655"	0.0220848139525978	7.59740233079453e-05	6.78036976429237	2.03545882218675	1.34828802965026	"ICAM2"	"intercellular adhesion molecule 2"
"A_24_P310864"	0.0218912036380561	7.42607246183136e-05	6.40056558990704	2.01783273718407	0.869652923097615	"CCDC24"	"coiled-coil domain containing 24"
"A_24_P73702"	0.0218912036380561	7.46125961000282e-05	-6.39690943430429	2.01340904130448	-1.35211940661717	"FBXL8"	"F-box and leucine rich repeat protein 8"
"A_24_P349196"	0.022371151693009	7.96222446695743e-05	6.73937313289383	1.9924526499468	2.23914965732583	"CCDC30"	"coiled-coil domain containing 30"
"A_32_P194072"	0.0220848139525978	7.66047416465208e-05	6.376554088251	1.98874280849322	0.812746853098329	"TECPR1"	"tectonin beta-propeller repeat containing 1"
"A_24_P161914"	0.0220858028008967	7.7274329640587e-05	-6.36984017979943	1.98059299849953	-1.13102732507418	""	""
"A_23_P430902"	0.0221193222942253	7.80587774755491e-05	6.36205385489081	1.97113269629241	1.22231207009497	"MORN4"	"MORN repeat containing 4"
"A_24_P127661"	0.022433466100965	8.18040541584202e-05	-6.32600515881569	1.92721171133214	-1.77058220333512	""	""
"A_24_P521662"	0.022433466100965	8.28592106784782e-05	-6.31616957391613	1.91519328409245	-1.48838397098785	""	""
"A_24_P127042"	0.022433466100965	8.38355343536656e-05	-6.307188240318	1.90420558483611	-1.43901378162823	""	""
"A_32_P538017"	0.022433466100965	8.40396959567107e-05	-6.30532437204004	1.9019237727353	-1.18318532609774	"TBX10"	"T-box 10"
"A_23_P318604"	0.022433466100965	8.44513295640206e-05	6.30158119612307	1.89733961739279	1.05043523027642	"CYHR1"	"cysteine and histidine rich 1"
"A_23_P71319"	0.022433466100965	8.46914642044663e-05	6.29940660345894	1.89467545945997	1.71372832822192	"FDFT1"	"farnesyl-diphosphate farnesyltransferase 1"
"A_24_P850336"	0.022433466100965	8.47597574636216e-05	-6.29878937121312	1.89391913607818	-1.78703692767325	""	""
"A_24_P289954"	0.022433466100965	8.52571855197439e-05	6.29430972583544	1.88842824422183	1.24950682324092	"RGAG4"	"retrotransposon gag domain containing 4"
"A_23_P396804"	0.022666577566136	8.68267886499147e-05	6.28035684579125	1.87130561243683	1.0847817565879	"ZNF160"	"zinc finger protein 160"
"A_23_P27709"	0.0239408299499382	9.24300607345143e-05	-6.23267367083057	1.81256110234753	-1.29179820984223	"CGB2"	"chorionic gonadotropin beta subunit 2"
"A_23_P98446"	0.0240242330839222	9.34766866087341e-05	6.22411252392174	1.80197640626445	1.3938675889066	"SC5D"	"sterol-C5-desaturase"
"A_23_P62764"	0.0243485120950824	9.54728410557011e-05	6.20806682951422	1.78210721578221	1.12130801829269	"CCDC28B"	"coiled-coil domain containing 28B"
"A_24_P366465"	0.0243515727795325	9.65259537919668e-05	-6.19974645277832	1.7717883301946	-2.76926331245884	""	""
"A_24_P357791"	0.0243515727795325	9.69919845527931e-05	-6.19609559276092	1.76725713138873	-1.20429049361084	""	""
"A_23_P97700"	0.024969892107998	0.000106193967160153	6.98879647184233	1.7591540676306	1.58708515045366	"TXNIP"	"thioredoxin interacting protein"
"A_23_P130488"	0.0243515727795325	9.88219452066382e-05	6.18194016249991	1.74966862551659	0.831490593120249	"ERCC2"	"ERCC excision repair 2, TFIIH core complex helicase subunit"
"A_24_P273074"	0.0243515727795325	9.90907439639876e-05	-6.17988468704401	1.74711202931894	-1.49857701438025	""	""
"A_23_P2537"	0.0243515727795325	9.92765576249499e-05	6.17846729406812	1.74534869274628	1.90008953300127	"MMAB"	"methylmalonic aciduria (cobalamin deficiency) cblB type"
"A_23_P200067"	0.0243515727795325	9.98918350128618e-05	6.1737942320647	1.73953284219588	0.827370256865043	"EPHB2"	"EPH receptor B2"
"A_23_P257716"	0.0244016636992774	0.000100833321071394	6.1667032227722	1.73070119374128	1.75698048958655	"CYP51A1"	"cytochrome P450 family 51 subfamily A member 1"
"AT_ssH_GD_3"	0.0245528366915961	0.000102312884026412	-6.15570227345194	1.71698419994382	-1.84614917407233	""	""
"A_24_P32708"	0.0245528366915961	0.000102939141585687	-6.15109733439105	1.71123669323766	-0.998713464305236	""	""
"A_23_P98580"	0.024969892107998	0.000105894177588801	6.1297677413151	1.68457134865046	1.01345410456514	"FADS2"	"fatty acid desaturase 2"
"A_23_P129157"	0.0253569526642739	0.000108604912780566	6.1107572046172	1.66074481904822	1.01681876514485	"NEIL1"	"nei like DNA glycosylase 1"
"A_24_P675947"	0.0255606260812528	0.000110248221319272	-6.09947945036538	1.64658311618513	-1.19249517752	""	""
"A_23_P422872"	0.0255647114355813	0.00011314071714066	-6.08006107338245	1.62215203261912	-1.06494936632761	"DLG2"	"discs large MAGUK scaffold protein 2"
"A_23_P136392"	0.0255647114355813	0.000113327235876478	-6.07882728030639	1.62059773300697	-1.6253002477117	""	""
"A_24_P312578"	0.0255647114355813	0.000113350201515065	-6.07867551710178	1.62040652915553	-1.04733287788153	"AKR1C1"	"aldo-keto reductase family 1 member C1"
"A_23_P391264"	0.0256280254520259	0.000114406612611344	6.07172997901789	1.61165206970224	0.845339868118959	"BTN3A2"	"butyrophilin subfamily 3 member A2"
"A_23_P417974"	0.0256280254520259	0.000116045376748039	6.06109098980209	1.59822743316079	1.4372509648127	"AQP11"	"aquaporin 11"
"A_23_P24004"	0.0256280254520259	0.000116259137850524	6.05971515667646	1.5964900529734	2.40881468718103	"IFIT2"	"interferon induced protein with tetratricopeptide repeats 2"
"A_24_P379353"	0.0256280254520259	0.000116822338371295	6.05610320628486	1.59192751409504	1.09959267144191	"CCDC24"	"coiled-coil domain containing 24"
"A_23_P14432"	0.0256280254520259	0.000117495924133074	6.05180783355013	1.58649900283	0.786304587150436	""	""
"A_23_P25935"	0.0265982724570423	0.000122746446459778	6.01920699868707	1.54520264815743	1.90786236287166	"C14orf1"	"chromosome 14 open reading frame 1"
"A_32_P179910"	0.0266886764923775	0.000124495652891527	-6.008677917616	1.53182917101948	-0.987522139226861	""	""
"A_24_P523530"	0.0266886764923775	0.000124773627807158	-6.0070193416616	1.52972093198499	-1.43972943139213	""	""
"A_32_P24068"	0.0268435211390079	0.000126307211729662	-5.99793981713342	1.51817208018539	-1.03098101357831	""	""
"A_24_P913178"	0.0272974199055129	0.000131105871287398	-5.97027673600328	1.48290479431657	-0.668082748152179	""	""
"A_24_P150160"	0.0272974199055129	0.00013118136041357	5.9698502992095	1.4823601832292	1.42892324881429	"FADS2"	"fatty acid desaturase 2"
"A_23_P11331"	0.0272974199055129	0.000131756613571368	5.96660933912009	1.47822014142849	0.791043509547963	"TCEAL8"	"transcription elongation factor A like 8"
"A_23_P110184"	0.0272974199055129	0.000132488664134564	5.96250690300387	1.47297724191928	2.24384633807008	"MSMO1"	"methylsterol monooxygenase 1"
"A_24_P365015"	0.0272974199055129	0.000132559709380092	5.96211006023241	1.47246993606321	1.33267518593001	"HOXB13"	"homeobox B13"
"A_32_P158376"	0.0280400380451531	0.000137796100569074	-5.93347323214056	1.43579568061108	-1.26895923514686	""	""
"A_24_P92267"	0.0280400380451531	0.00013833455229289	-5.93059504730095	1.43210245288967	-2.51759726885662	""	""
"A_32_P52282"	0.0280400380451531	0.000138703210454398	5.92863139151487	1.42958197175791	2.01718572745344	"HSD17B7"	"hydroxysteroid 17-beta dehydrogenase 7"
"A_23_P40453"	0.0289627355082894	0.000145014601386742	-5.89585723923455	1.38742332473444	-1.00158516724843	"CBR3"	"carbonyl reductase 3"
"A_23_P39910"	0.0298845054544693	0.000150531230346154	5.86844109551264	1.35202502603883	0.75852744500312	"COA5"	"cytochrome c oxidase assembly factor 5"
"A_23_P136573"	0.0303024602576406	0.000153550501396019	5.85388929161098	1.33318762741226	1.13524525358086	"ST3GAL5"	"ST3 beta-galactoside alpha-2,3-sialyltransferase 5"
"A_24_P213375"	0.0306053073095444	0.00015745957704316	-5.83549876581679	1.30933245356587	-1.09899169849177	""	""
"A_24_P524562"	0.0306053073095444	0.000157796737017642	-5.83393558726088	1.3073022848681	-1.63888753639744	""	""
"A_24_P935986"	0.0306053073095444	0.000158249231731823	-5.83184330642863	1.30458433458697	-1.11019676648746	"BCAT1"	"branched chain amino acid transaminase 1"
"A_32_P140706"	0.0306053073095444	0.000159731823060099	5.82503270479133	1.29573224866829	0.667881454802797	"PMS2"	"PMS1 homolog 2, mismatch repair system component"
"A_23_P93772"	0.0306053073095444	0.000159859401456176	5.82444981949985	1.29497429732669	0.970124145488857	"HOXA5"	"homeobox A5"
"A_23_P103775"	0.0306053073095444	0.000160623860525449	-5.82096755482235	1.2904450201182	-1.78983204980266	"LRRC8C"	"leucine rich repeat containing 8 family member C"
"A_23_P1374"	0.0308727489431344	0.000163829412382799	5.80655681165097	1.27168070892159	1.17061483414257	"PRKCQ"	"protein kinase C theta"
"A_23_P65779"	0.0308727489431344	0.000163889841768464	5.80628806220684	1.27133045208789	1.43571902684577	"STRA6"	"stimulated by retinoic acid 6"
"A_23_P126869"	0.0310284373014326	0.000165652210965602	5.79849665894202	1.26117099912057	1.94837998348077	"PADI3"	"peptidyl arginine deiminase 3"
"A_23_P204252"	0.0310381874516772	0.000166640446594635	5.79416651727357	1.25552057766566	0.869959219727004	"M6PR"	"mannose-6-phosphate receptor, cation dependent"
"A_32_P212258"	0.0315477164846623	0.000177536899435376	6.49435111916861	1.24681744517283	1.51932671791228	""	""
"A_32_P10856"	0.031374642453737	0.000170992901888757	-5.77541783963967	1.23102057891875	-1.41451101187756	""	""
"A_23_P170761"	0.031374642453737	0.000171380882050921	-5.77377149005367	1.22886649845302	-0.939665922892763	"PDLIM5"	"PDZ and LIM domain 5"
"A_23_P64898"	0.031374642453737	0.000171787452867991	5.77205053858955	1.22661434312936	1.05104423226685	"KLRG1"	"killer cell lectin like receptor G1"
"A_23_P308021"	0.031374642453737	0.000172232156800993	-5.77017317249514	1.22415694970565	-0.645141181069961	"CABP4"	"calcium binding protein 4"
"A_24_P127543"	0.0315046462270619	0.000173896068635831	-5.76319463394233	1.21501736570892	-2.12827057661481	""	""
"A_23_P20427"	0.0315477164846623	0.000177534978982191	5.7481792985833	1.19532566179082	1.18491457873397	"RHOBTB2"	"Rho related BTB domain containing 2"
"A_24_P255082"	0.0315477164846623	0.000178158470924058	5.74563972350085	1.19199157507474	0.791877885411035	"TMEM110"	"transmembrane protein 110"
"A_24_P927072"	0.0315477164846623	0.000179470309155249	5.74032740316392	1.18501392595485	0.805910434423635	""	""
"A_23_P130537"	0.0315477164846623	0.000179976527710764	-5.73828858755773	1.18233476712277	-0.871707293636868	"ICAM4"	"intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)"
"A_32_P29200"	0.0315477164846623	0.00018101409797974	5.73412888798302	1.17686652922974	1.40093652556301	""	""
"A_32_P34"	0.0315477164846623	0.000181285273146315	-5.73304594063655	1.17544245630255	-1.73774021906619	"LOC100131581"	"uncharacterized LOC100131581"
"A_24_P315474"	0.0315477164846623	0.000182446805574086	-5.72842689901323	1.16936630742479	-1.52875313507573	""	""
"A_24_P295590"	0.0315477164846623	0.000183616788151558	5.72380602998827	1.16328431546467	1.4234718219681	"RASSF4"	"Ras association domain family member 4"
"A_23_P383835"	0.0315477164846623	0.000183649311743374	5.72367802894336	1.16311579140504	1.76895995257301	"ACAT2"	"acetyl-CoA acetyltransferase 2"
"A_24_P26792"	0.0336487135068801	0.000214148475295641	6.90165911848211	1.15162094108865	1.36828353691305	"TRPM6"	"transient receptor potential cation channel subfamily M member 6"
